Τελευταία Ενημέρωση;Τρίτη, 22 Ιουλίου 2014 16:05;;;;;;
Κωδικός;Περιγραφή;Τιμή;Last Import;Barcode;Κατηγορία;Συν. Διαθέσιμο Απόθεμα;Συνολικό Απόθεμα
203341;BRACELET 203341 SS10 YELLOW BR403;15,90;12/11/2010;5205103889490;ΜΠΙΖΟΥ;40;40
203342;BRACELET 203342 SS10 WHITE BR204;18,90;21/12/2011;5205103889506;ΜΠΙΖΟΥ;4;4
203343;BRACELET 203343 SS10 TURQUISE BR204;18,90;06/12/2010;5205103889513;ΜΠΙΖΟΥ;19;19
203344;BRACELET 203344 SS10 TURQUISE BR300;19,90;10/12/2010;5205103889520;ΜΠΙΖΟΥ;9;9
203345;BRACELET 203345 SS10 CORAIL BR300;19,90;16/11/2010;5205103889537;ΜΠΙΖΟΥ;28;28
203346;EARING 203346 SS10 TURQUISE EAR0015;13,90;12/11/2010;5205103889544;ΜΠΙΖΟΥ;9;9
203348;NECKLACE 203348 SS10 TURQUISE K826;21,90;12/11/2010;5205103889568;ΜΠΙΖΟΥ;4;4
203350;NECKLACE 203350 SS10 TURQUISE K800;21,90;23/12/2010;5205103889582;ΜΠΙΖΟΥ;5;5
203351;NECKLACE 203351 SS10 BEIGE K692;19,90;16/11/2010;5205103889599;ΜΠΙΖΟΥ;10;10
203352;BRACELET 203352 SS10 BEIGE BR692;14,90;20/10/2010;5205103889605;ΜΠΙΖΟΥ;20;20
203353;NECKLACE 203353 SS10 BROWN/WHITE K692B;19,90;05/03/2013;5205103889612;ΜΠΙΖΟΥ;8;8
203354;NECKLACE 203354 SS10 PURPLE/WHITE K692B;19,90;12/11/2010;5205103889629;ΜΠΙΖΟΥ;6;6
203355;NECKLACE 203355 SS10 BLACK/WHITE K692B;19,90;02/11/2010;5205103889636;ΜΠΙΖΟΥ;6;6
203356;BRACELET 203356 SS10 BROWN/WHITE BR692B;14,90;06/12/2010;5205103889643;ΜΠΙΖΟΥ;13;13
203357;BRACELET 203357 SS10 PURPLE/WHITE BR692B;14,90;16/11/2010;5205103889650;ΜΠΙΖΟΥ;19;19
203358;BRACELET 203358 SS10 BLACK/WHITE BR692B;14,90;23/12/2013;5205103889667;ΜΠΙΖΟΥ;27;27
203359;NECKLACE 203359 SS10 WHITE KAZ665;8,90;31/07/2012;5205103889674;ΜΠΙΖΟΥ;1;1
203363;NECKLACE 203363 SS10 PINK KAZ680;19,90;24/10/2011;5205103889711;ΜΠΙΖΟΥ;2;2
203364;NECKLACE 203364 SS10 GOLD KAZ680;19,90;15/12/2010;5205103889728;ΜΠΙΖΟΥ;6;6
203365;NECKLACE 203365 SS10 BROWN KAZ669;22,50;02/01/2012;5205103889735;ΜΠΙΖΟΥ;6;6
203367;NECKLACE 203367 SS10 WHITE PEARL OVAL;11,90;05/03/2013;5205103889759;ΜΠΙΖΟΥ;27;27
203369;NECKLACE 203369 SS10 PINK PEARL OVAL;11,90;16/11/2010;5205103889773;ΜΠΙΖΟΥ;21;21
203370;BRACELET 203370 SS10 WHITE PEARL OVAL;6,90;05/03/2013;5205103889780;ΜΠΙΖΟΥ;13;13
203371;BRACELET 203371 SS10 PURPLE PEARL OVAL;6,90;22/12/2010;5205103889797;ΜΠΙΖΟΥ;19;19
203372;BRACELET 203372 SS10 PINK PEARL OVAL;6,90;11/11/2011;5205103889803;ΜΠΙΖΟΥ;7;7
203378;NECKLACE 203378 SS10 PURPLE BUTTERFLY;22,90;02/11/2010;5205103889865;ΜΠΙΖΟΥ;10;10
203380;NECKLACE 203380 SS10 MULTI CORAL;22,50;06/12/2010;5205103889889;ΜΠΙΖΟΥ;8;8
203439;BRACELET 203439 SS10 BROWN KA24;5,90;16/11/2010;5205103890953;ΜΠΙΖΟΥ;2;2
203444;BRACELET 203444 SS10 MULTI KA81;11,90;15/12/2010;5205103891004;ΜΠΙΖΟΥ;16;16
203448;NECKLACE 203448 SS10 TURQUISE KA58;14,90;27/10/2010;5205103891042;ΜΠΙΖΟΥ;1;1
203449;NECKLACE 203449 SS10 TURQUISE KA57;13,90;22/02/2013;5205103891059;ΜΠΙΖΟΥ;10;10
203450;NECKLACE 203450 SS10 TURQUISE KA59;13,90;16/11/2010;5205103891066;ΜΠΙΖΟΥ;46;46
203451;NECKLACE 203451 SS10 BLACK/WHITE P27;18,90;20/10/2010;5205103891073;ΜΠΙΖΟΥ;10;10
203452;NECKLACE 203452 SS10 PINK KA9;16,90;16/11/2010;5205103891080;ΜΠΙΖΟΥ;14;14
203453;NECKLACE 203453 SS10 WHITE KA9;16,90;20/10/2010;5205103891097;ΜΠΙΖΟΥ;3;3
203454;NECKLACE 203454 SS10 SILVER P34;15,90;15/12/2010;5205103891103;ΜΠΙΖΟΥ;2;2
203458;BRACELET 203458 SS10 BROWN P26B;11,90;12/11/2010;5205103891141;ΜΠΙΖΟΥ;1;1
203459;BRACELET 203459 SS10 ORANGE P26B;11,90;05/03/2013;5205103891158;ΜΠΙΖΟΥ;17;17
203460;BRACELET 203460 SS10 ORANGE KA32;12,90;05/03/2013;5205103891165;ΜΠΙΖΟΥ;30;30
203461;BRACELET 203461 SS10 PASTEL KA32;12,90;08/04/2011;5205103891172;ΜΠΙΖΟΥ;14;14
203463;BRACELET 203463 SS10 KAFE N1;24,50;15/12/2010;5205103891196;ΜΠΙΖΟΥ;10;10
203464;BRACELET 203464 SS10 ROZ N2;24,50;03/11/2010;5205103891202;ΜΠΙΖΟΥ;11;11
203466;BRACELET 203466 SS10 WHITE N3;24,50;06/12/2010;5205103891226;ΜΠΙΖΟΥ;7;7
203467;NECKLACE 203467 SS10 GOLD N4;34,50;10/12/2010;5205103891233;ΜΠΙΖΟΥ;31;31
203468;NECKLACE 203468 SS10 GOLD N5;34,50;06/12/2010;5205103891240;ΜΠΙΖΟΥ;28;28
203469;NECKLACE 203469 SS10 GOLD N6;32,50;20/12/2013;5205103891257;ΜΠΙΖΟΥ;44;44
203470;NECKLACE 203470 SS10 BROWN N7;17,90;06/12/2010;5205103891264;ΜΠΙΖΟΥ;21;21
203471;NECKLACE 203471 SS10 BLACK N8;17,90;06/12/2010;5205103891271;ΜΠΙΖΟΥ;30;30
203472;NECKLACE 203472 SS10 BROWN N9;19,90;06/12/2010;5205103891288;ΜΠΙΖΟΥ;16;16
203473;NECKLACE 203473 SS10 BROWN N10;22,50;02/01/2012;5205103891295;ΜΠΙΖΟΥ;23;23
203474;NECKLACE 203474 SS10 BLACK N11;21,90;12/11/2010;5205103891301;ΜΠΙΖΟΥ;22;22
203475;NECKLACE 203475 SS10 GOLD N11;21,90;03/11/2010;5205103891318;ΜΠΙΖΟΥ;5;5
203476;NECKLACE 203476 SS10 BLACK N12;19,90;06/12/2010;5205103891325;ΜΠΙΖΟΥ;34;34
203477;BRACELET 203477 SS10 BLACK N13;17,90;15/12/2010;5205103891332;ΜΠΙΖΟΥ;19;19
203478;BRACELET 203478 SS10 BLACK N14;17,90;08/04/2011;5205103891349;ΜΠΙΖΟΥ;8;8
203480;BRACELET 203480 SS10 BROWN N16;19,90;11/11/2011;5205103891363;ΜΠΙΖΟΥ;1;1
203481;BRACELET 203481 SS10 BLACK N17;21,90;31/07/2012;5205103891370;ΜΠΙΖΟΥ;1;1
203482;BRACELET 203482 SS10 BLACK N18;24,50;23/12/2010;5205103891387;ΜΠΙΖΟΥ;7;7
203483;BRACELET 203483 SS10 BLACK N19;21,90;15/12/2010;5205103891394;ΜΠΙΖΟΥ;28;28
203486;NECKLACE 203486 SS10 PERLA N22;24,50;03/11/2010;5205103891424;ΜΠΙΖΟΥ;8;8
203487;BRACELET 203487 SS10 PERLA N22B;21,90;20/10/2010;5205103891431;ΜΠΙΖΟΥ;3;3
203488;NECKLACE 203488 SS10 PERLA N23;21,50;03/11/2010;5205103891448;ΜΠΙΖΟΥ;9;9
203489;BRACELET 203489 SS10 PERLA N23B;15,50;31/07/2012;5205103891455;ΜΠΙΖΟΥ;1;1
203490;NECKLACE 203490 SS10 PERLA N24;27,50;06/11/2010;5205103891462;ΜΠΙΖΟΥ;8;8
203491;BRACELET 203491 SS10 PERLA N24B;19,90;16/11/2010;5205103891479;ΜΠΙΖΟΥ;4;4
203492;NECKLACE 203492 SS10 SILVER N25;28,50;20/12/2013;5205103891486;ΜΠΙΖΟΥ;43;43
203493;NECKLACE 203493 SS10 PERLA N26;26,50;16/11/2010;5205103891493;ΜΠΙΖΟΥ;3;3
203495;BRACELET 203495 SS10 BLACK N27;19,90;16/11/2010;5205103891516;ΜΠΙΖΟΥ;11;11
203497;NECKLACE 203497 SS10 GOLD NK6215B;12,90;02/11/2010;5205103891530;ΜΠΙΖΟΥ;4;4
203498;NECKLACE 203498 SS10 SILVER NK6215B;12,90;06/12/2010;5205103891547;ΜΠΙΖΟΥ;5;5
203499;NECKLACE 203499 SS10 GOLD 28821REV;12,90;12/08/2010;5205103891554;ΜΠΙΖΟΥ;14;14
203500;NECKLACE 203500 SS10 SILVER EN510000-2;15,90;03/11/2010;5205103891561;ΜΠΙΖΟΥ;27;27
203501;NECKLACE 203501 SS10 GOLD YC-31243;8,90;04/01/2013;5205103891578;ΜΠΙΖΟΥ;60;60
203502;NECKLACE 203502 SS10 SILVER YC-31243;8,90;05/03/2013;5205103891585;ΜΠΙΖΟΥ;49;49
203503;BRACELET 203503 SS10 SILVER YCJ-27569X;9,90;26/11/2010;5205103891592;ΜΠΙΖΟΥ;27;27
203504;BRACELET 203504 SS10 GOLD YCJ-27569X;9,90;06/12/2010;5205103891608;ΜΠΙΖΟΥ;10;10
203505;EARRING 203505 SS10 GOLD EE40363;9,90;02/11/2010;5205103891615;ΜΠΙΖΟΥ;20;20
203506;EARRING 203506 SS10 HEMATITE YCJ-31839;4,90;02/11/2010;5205103891622;ΜΠΙΖΟΥ;25;25
203510;NECKLACE 203510 SS10 GOLD YCJ32673A;11,90;02/11/2010;5205103891660;ΜΠΙΖΟΥ;6;6
203511;NECKLACE 203511 SS10 GOLD/IVORY ESS8022-;13,90;03/11/2010;5205103891677;ΜΠΙΖΟΥ;6;6
203512;NECKLACE 203512 SS10 MULTI CH527624;18,50;16/11/2010;5205103891684;ΜΠΙΖΟΥ;48;48
203517;NECKLACE 203517 SS10 GOLD 796527;8,90;16/11/2010;5205103891738;ΜΠΙΖΟΥ;12;12
203518;NECKLACE 203518 SS10 SILVER 296624;9,90;06/12/2010;5205103891745;ΜΠΙΖΟΥ;11;11
203522;NECKLACE 203522 SS10 SILVER 796627;13,90;06/12/2010;5205103891783;ΜΠΙΖΟΥ;6;6
203523;NECKLACE 203523 SS10 GOLD 296971;7,90;16/11/2010;5205103891790;ΜΠΙΖΟΥ;24;24
203524;NECKLACE 203524 SS10 GOLD 785024;11,90;19/11/2010;5205103891806;ΜΠΙΖΟΥ;1;1
203525;NECKLACE 203525 SS10 SILVER 785024;11,90;19/11/2010;5205103891813;ΜΠΙΖΟΥ;2;2
203526;NECKLACE 203526 SS10 SILVER 796782;8,90;31/07/2012;5205103891820;ΜΠΙΖΟΥ;1;1
203527;NECKLACE 203527 SS10 SILVER 796755;14,90;02/11/2010;5205103891837;ΜΠΙΖΟΥ;1;1
203530;NECKLACE 203530 SS10 GOLD 797806;14,90;02/11/2010;5205103891868;ΜΠΙΖΟΥ;21;21
203531;NECKLACE 203531 SS10 RED 797774;14,90;02/11/2010;5205103891875;ΜΠΙΖΟΥ;21;21
203532;NECKLACE 203532 SS10 GOLD/MULTI 797805;18,90;14/10/2010;5205103891882;ΜΠΙΖΟΥ;8;8
203539;BRACELET 203539 SS10 SILVER/BROWN 496374;14,90;16/11/2010;5205103891950;ΜΠΙΖΟΥ;7;7
203543;BRACELET 203543 SS10 GOLD 496510;8,90;05/03/2013;5205103891998;ΜΠΙΖΟΥ;1;1
203544;BRACELET 203544 SS10 SILVER 497763;14,90;23/12/2010;5205103892001;ΜΠΙΖΟΥ;7;7
203546;EARRING 203546 SS10 GOLD 396105;4,90;06/12/2010;5205103892025;ΜΠΙΖΟΥ;27;27
203547;EARRING 203547 SS10 SILVER 396105;4,90;22/10/2010;5205103892032;ΜΠΙΖΟΥ;37;37
203551;RING 203551 SS10 IVORY 185029;9,90;06/12/2010;5205103892070;ΜΠΙΖΟΥ;1;1
203552;RING 203552 SS10 IVORY 196175;9,90;16/11/2010;5205103892087;ΜΠΙΖΟΥ;3;3
203553;RING 203553 SS10 SILVER 127017;8,90;02/12/2011;5205103892094;ΜΠΙΖΟΥ;31;31
203554;RING 203554 SS10 SILVER 139231;8,90;11/06/2014;5205103892100;ΜΠΙΖΟΥ;1;1
203558;NECKLACE 203558 SS10 MULTI/PEARL 796805;11,90;15/12/2010;5205103892148;ΜΠΙΖΟΥ;7;7
203559;EARRING 203559 SS10 SILVER 397449;4,90;06/12/2010;5205103892155;ΜΠΙΖΟΥ;10;10
203560;EARRING 203560 SS10 BRURNISHED GOLD 3961;6,90;09/05/2012;5205103892162;ΜΠΙΖΟΥ;1;1
203561;EARRING 203561 SS10 BRURNISHED SILVER 39;6,90;06/11/2010;5205103892179;ΜΠΙΖΟΥ;18;18
203562;NECKLACE 203562 SS10 GOLD/PEACH 797793;14,90;27/10/2010;5205103892186;ΜΠΙΖΟΥ;6;6
203564;BRACELET 203564 SS10 GOLD/BLUE 497830;6,90;02/11/2010;5205103892209;ΜΠΙΖΟΥ;27;27
203566;BRACELET 203566 SS10 BURNISHED GOLD 4977;12,90;15/12/2010;5205103892223;ΜΠΙΖΟΥ;3;3
203567;NECKLACE 203567 SS10 MULTI 216179;17,90;14/10/2010;5205103892230;ΜΠΙΖΟΥ;10;10
203570;NECKLACE 203570 SS10 BLUE/BEIGE 785689;17,90;06/12/2010;5205103892261;ΜΠΙΖΟΥ;26;26
203573;BRACELET 203573 SS10 GOLD/MULTI 416176;12,90;16/11/2010;5205103892292;ΜΠΙΖΟΥ;4;4
203574;BRACELET 203574 SS10 GOLD/NAVY 416174;6,90;28/09/2012;5205103892308;ΜΠΙΖΟΥ;1;1
203575;BRACELET 203575 SS10 GOLD/YELLOW 416174;6,90;15/12/2010;5205103892315;ΜΠΙΖΟΥ;2;2
203576;BRACELET 203576 SS10 GOLD/ORANGE 416174;6,90;15/12/2010;5205103892322;ΜΠΙΖΟΥ;1;1
203583;NECKLACE 203583 SS10 GOLD/BROWN 296371;16,90;02/11/2010;5205103892391;ΜΠΙΖΟΥ;3;3
203584;NECKLACE 203584 SS10 GOLD 796598;18,50;20/10/2010;5205103892407;ΜΠΙΖΟΥ;6;6
203624;NECKLACE 203624 SS10 GOLD WR94103NK-6;14,90;06/12/2010;5205103895781;ΜΠΙΖΟΥ;1;1
203625;NECKLACE 203625 SS10 SILVER WR94103NK-5;14,90;15/12/2010;5205103895798;ΜΠΙΖΟΥ;10;10
203626;NECKLACE 203626 SS10 GOLD/BLUE WR92165NK;16,50;16/11/2010;5205103895804;ΜΠΙΖΟΥ;19;19
203627;NECKLACE 203627 SS10 GOLD/BLUE WR93787NK;17,90;05/03/2013;5205103895811;ΜΠΙΖΟΥ;28;28
203628;NECKLACE 203628 SS10 GOLD 08D05NK025DX10;20,50;02/11/2010;5205103895828;ΜΠΙΖΟΥ;19;19
203629;NECKLACE 203629 SS10 SILVER 08D05NK025DW;20,50;03/11/2010;5205103895835;ΜΠΙΖΟΥ;11;11
203630;NECKLACE 203630 SS10 GOLD/TURQ WR90480NK;17,90;16/11/2010;5205103895842;ΜΠΙΖΟΥ;21;21
203631;NECKLACE 203631 SS10 GOLD TN0959;13,90;23/12/2010;5205103895859;ΜΠΙΖΟΥ;11;11
203632;NECKLACE 203632 SS10 GOLD TN0958;11,50;16/11/2010;5205103895866;ΜΠΙΖΟΥ;3;3
203633;NECKLACE 203633 SS10 GOLD TN0956/C;9,90;01/11/2011;5205103895873;ΜΠΙΖΟΥ;1;1
203634;NECKLACE 203634 SS10 GOLD TN0956/B;9,90;23/12/2010;5205103895880;ΜΠΙΖΟΥ;3;3
203635;NECKLACE 203635 SS10 GOLD FQN9-1380R;16,50;24/10/2011;5205103895897;ΜΠΙΖΟΥ;3;3
203636;NECKLACE 203636 SS10 GOLD/CRY FN9-4825A;11,50;16/11/2010;5205103895903;ΜΠΙΖΟΥ;14;14
203637;NECKLACE 203637 SS10 GOLD/MULTI FN9-4863;26,50;25/11/2011;5205103895910;ΜΠΙΖΟΥ;2;2
203640;NECKLACE 203640 SS10 CRYSTAL BTN-1476/A;24,50;17/05/2012;5205103895941;ΜΠΙΖΟΥ;19;19
203642;NECKLACE 203642 SS10 MULTI 09266N-WBRG-B;14,90;05/03/2013;5205103895965;ΜΠΙΖΟΥ;9;9
203643;NECKLACE 203643 SS10 GOLD/BROWN FN9-4908;28,90;21/04/2010;5205103895972;ΜΠΙΖΟΥ;30;30
203644;EARING 203644 SS10 GOLD SEI-T5/WGD/ERS;5,90;15/12/2010;5205103895989;ΜΠΙΖΟΥ;12;12
203645;EARING 203645 SS10 SILVER SEI-T5/WSIL/ER;5,90;16/11/2010;5205103895996;ΜΠΙΖΟΥ;10;10
203646;EARING 203646 SS10 GOLD KCE-1342/16KGLD;11,90;23/03/2011;5205103896009;ΜΠΙΖΟΥ;1;1
203648;EARING 203648 SS10 GOLD KCE-1399/16KAG;18,50;02/11/2010;5205103896023;ΜΠΙΖΟΥ;8;8
203649;EARING 203649 SS10 SILVER KCE-1399/LAS;18,50;26/03/2011;5205103896030;ΜΠΙΖΟΥ;8;8
203652;EARING 203652 SS10 SILVER 44189E;9,50;05/03/2013;5205103896061;ΜΠΙΖΟΥ;4;4
203653;EARING 203653 SS10 SILVER 44219E;9,50;05/03/2013;5205103896078;ΜΠΙΖΟΥ;13;13
203654;EARING 203654 SS10 SILVER 41235E;9,50;16/11/2010;5205103896085;ΜΠΙΖΟΥ;9;9
203655;EARING 203655 SS10 SILVER 45664E;9,50;02/11/2010;5205103896092;ΜΠΙΖΟΥ;8;8
203657;EARING 203657 SS10 SILVER WH/E2428/F;6,50;14/10/2010;5205103896115;ΜΠΙΖΟΥ;13;13
203662;EARING 203662 SS10 GOLD/CORAL PFE4065COL;14,50;09/11/2010;5205103896160;ΜΠΙΖΟΥ;14;14
203663;EARING 203663 SS10 GOLD/TURQ PFE4065COL2;14,50;15/12/2010;5205103896177;ΜΠΙΖΟΥ;8;8
203666;EARING 203666 SS10 GOLD FE9-1342A;15,90;03/11/2010;5205103896207;ΜΠΙΖΟΥ;13;13
203667;EARING 203667 SS10 SILVER FE9-1342B;15,90;17/05/2012;5205103896214;ΜΠΙΖΟΥ;1;1
203670;RING 203670 SS10 SILVER DR28973-17MM;10,90;16/11/2010;5205103896245;ΜΠΙΖΟΥ;2;2
203672;RING 203672 SS10 GOLD BRG1122/2T;22,90;23/03/2011;5205103896269;ΜΠΙΖΟΥ;5;5
203674;RING 203674 SS10 SILVER/GOLD 07A57RG355X;13,90;26/11/2010;5205103896283;ΜΠΙΖΟΥ;23;23
203675;RING 203675 SS10 SILVER/GOLD 07A57RG356X;11,50;20/12/2013;5205103896290;ΜΠΙΖΟΥ;19;19
203676;RING 203676 SS10 SILVER/GOLD 07A57RG354X;13,90;20/12/2013;5205103896306;ΜΠΙΖΟΥ;26;26
203767;ΣΤΕΦΑΝΑΚΙΑ 203767 Ν.700821 020700821;4,30;08/10/2013;5205103897327;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;5;5
203849;ΚΛΑΜΜΕΡ 203849 Ν.4228 0404228;5,30;19/11/2013;5205103898140;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;4;4
203882;ΣΤΕΚΑ 203882 Ν.4016 0204016;2,80;08/10/2013;5205103898478;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;1;1
203887;ΣΤΕΦΑΝΑΚΙΑ 203887 Ν.2765 ΓΑΛΛΙΑΣ 0202765;3,80;08/10/2013;5205103898522;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;4;4
203900;ELASTIC 203900 SS10 820/1 VARIOUS COLORS;1,25;22/10/2013;5205103898652;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;1;1
203909;HEADBAND 203909 SS10 X615/1001-U CM7 VAR;3,50;20/12/2013;5205103898744;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;1;1
203916;HEADBAND 203916 SS10 T615/752 VARIOUS CO;5,75;13/10/2011;5205103898812;ΑΞΕΣΟΥΑΡ ΜΑΛΛΙΩΝ;18;18
204241;T-SHIRT 204241 SS10 ASSORTED 992;21,90;20/10/2010;5205103904858;ΑΞΕΣΟΥΑΡ;8;8
205008;205008 SCARF W11 BLACK COL6 0718G;18,90;29/03/2011;5205103904919;ΑΞΕΣΟΥΑΡ;40;40
205009;205009 SCARF W11 OFF WHITE COL2 0718G;18,90;23/03/2011;5205103904926;ΑΞΕΣΟΥΑΡ;15;15
205010;205010 SCARF W11 MARRON COL22  0718G;18,90;23/03/2011;5205103904933;ΑΞΕΣΟΥΑΡ;27;27
205011;205011 SCARF W11 GREY COL10 0718G;18,90;23/07/2013;5205103904940;ΑΞΕΣΟΥΑΡ;1;1
205012;205012 SCARF W11 PURPLE COL16  0718G;18,90;04/04/2011;5205103904957;ΑΞΕΣΟΥΑΡ;11;11
205013;205013 SCARF W11 RED COL31 0718G;18,90;23/03/2011;5205103904964;ΑΞΕΣΟΥΑΡ;27;27
205014;205014 SCARF W11 FUSHIA COL12  0718G;18,90;23/03/2011;5205103904971;ΑΞΕΣΟΥΑΡ;14;14
205015;205015 SCARF W11 BLUE COL4 0718G;18,90;23/07/2013;5205103904988;ΑΞΕΣΟΥΑΡ;2;2
205019;205019 SCARF W11 BLACK COL20 0966G;24,90;29/03/2011;5205103905022;ΑΞΕΣΟΥΑΡ;17;17
205020;205020 SCARF W11 BLUE COL7 0966G;24,90;29/03/2011;5205103905039;ΑΞΕΣΟΥΑΡ;25;25
205021;205021 SCARF W11 GREY COL9 0966G;24,90;23/07/2013;5205103905046;ΑΞΕΣΟΥΑΡ;4;4
205022;205022 SCARF W11 ANTHRACITE COL3 0966G;24,90;28/04/2011;5205103905053;ΑΞΕΣΟΥΑΡ;22;22
205023;205023 NECKLACE W11 SILVER M00414MT19A20;22,50;29/03/2011;5205103905060;ΜΠΙΖΟΥ;28;28
205025;205025 NECKLACE W11 GOLD/PEARL M00463GL0;17,50;12/04/2011;5205103905084;ΜΠΙΖΟΥ;3;3
205026;205026 NECKLACE W11 GOLD M00644MT17A20;17,90;12/04/2011;5205103905091;ΜΠΙΖΟΥ;26;26
205027;205027 NECKLACE W11 BROWN/GOLD M00547GM0;14,90;17/10/2011;5205103905107;ΜΠΙΖΟΥ;36;36
205028;205028 NECKLACE W11 GREY PEARL M00426PL0;12,50;09/03/2011;5205103905114;ΜΠΙΖΟΥ;26;26
205029;205029 NECKLACE W11 WHITE PEARL M00426PL;12,50;23/03/2011;5205103905121;ΜΠΙΖΟΥ;11;11
205030;205030 BRACELET W11 WHITE PEARL O00311PL;5,90;28/03/2011;5205103905138;ΜΠΙΖΟΥ;16;16
205031;205031 BRACELET W11 GREY PEARL O00311PL0;5,90;28/04/2011;5205103905145;ΜΠΙΖΟΥ;8;8
205033;205033 NECKLACE W11 SILVER M00712M25A20;10,90;23/03/2011;5205103905169;ΜΠΙΖΟΥ;5;5
205034;205034 NECKLACE W11 DARK SILVER M00423M1;22,90;19/04/2011;5205103905176;ΜΠΙΖΟΥ;42;42
205036;205036 NECKLACE W11 GOLD M00737GD2C20;22,90;09/04/2011;5205103905190;ΜΠΙΖΟΥ;14;14
205037;205037 NECKLACE W11 BLACK/SILVER M00631M;13,90;23/03/2011;5205103905206;ΜΠΙΖΟΥ;9;9
205038;205038 NECKLACE W11 DARK SILVER M00633MT;10,90;05/04/2011;5205103905213;ΜΠΙΖΟΥ;4;4
205039;205039 NECKLACE W11 DARK SILVER M00415MT;22,90;07/01/2014;5205103905220;ΜΠΙΖΟΥ;11;11
205040;205040 NECKLACE W11 GOLD M00322MT17A10;18,90;29/03/2011;5205103905237;ΜΠΙΖΟΥ;4;4
205041;205041 NECKLACE W11 BLACK M00551GL01F20;10,90;12/04/2011;5205103905244;ΜΠΙΖΟΥ;3;3
205043;205043 NECKLACE W11 BLACK M00439PL01A20;10,90;12/04/2011;5205103905268;ΜΠΙΖΟΥ;4;4
205047;205047 NECKLACE W11 BLACK/GREY M0655PL07;13,90;12/04/2011;5205103905305;ΜΠΙΖΟΥ;17;17
205048;205048 NECKLACE W11 BLACK/GOLD/SILVER M0;13,90;23/03/2011;5205103905312;ΜΠΙΖΟΥ;20;20
205049;205049 NECKLACE W11 SILVER M00421GL04A20;9,90;28/03/2011;5205103905329;ΜΠΙΖΟΥ;3;3
205050;205050 BRACELET W11 GREY O00371GD07A20;9,90;05/04/2011;5205103905336;ΜΠΙΖΟΥ;7;7
205052;205052 RING W11 SILVER N00019IR02Z20;8,50;23/03/2011;5205103905350;ΜΠΙΖΟΥ;19;19
205058;205058 SCARF W11 701 35951;13,90;04/04/2011;5205103905411;ΑΞΕΣΟΥΑΡ;15;15
205059;205059 SCARF W11 100 35952;22,50;04/04/2011;5205103905428;ΑΞΕΣΟΥΑΡ;4;4
205060;205060 SCARF W11 651 35952;22,50;04/04/2011;5205103905435;ΑΞΕΣΟΥΑΡ;4;4
205061;205061 SCARF W11 701 35952;22,50;04/04/2011;5205103905442;ΑΞΕΣΟΥΑΡ;3;3
205062;205062 WOOL W11 701 33625;28,90;05/04/2011;5205103905459;ΑΞΕΣΟΥΑΡ;2;2
205065;205065 SCARF W11 200 36482;13,90;23/07/2013;5205103905480;ΑΞΕΣΟΥΑΡ;1;1
205066;205066 SCARF W11 300 36482;13,90;23/03/2011;5205103905497;ΑΞΕΣΟΥΑΡ;5;5
205076;205076 EARINGS W11 SILVER Γ4;8,50;29/03/2011;5205103905596;ΜΠΙΖΟΥ;11;11
205077;205077 EARINGS W11 SILVER Γ5;8,50;07/01/2014;5205103905602;ΜΠΙΖΟΥ;17;17
205078;205078 EARINGS W11 SILVER Γ6;8,50;28/04/2011;5205103905619;ΜΠΙΖΟΥ;4;4
205081;205081 EARINGS W11 SILVER Γ27;8,50;29/03/2011;5205103905640;ΜΠΙΖΟΥ;21;21
205086;205086 EARINGS W11 SILVER Γ19;7,90;28/03/2011;5205103905695;ΜΠΙΖΟΥ;11;11
205087;205087 EARINGS W11 SILVER Γ20;8,50;23/03/2011;5205103905701;ΜΠΙΖΟΥ;18;18
205089;205089 BROOCH W11 SILVER A26;7,90;23/03/2011;5205103905725;ΜΠΙΖΟΥ;11;11
205090;205090 BROOCH W11 SILVER A27;8,90;09/03/2011;5205103905732;ΜΠΙΖΟΥ;5;5
205091;205091 BROOCH W11 SILVER Γ31;8,90;23/03/2011;5205103905749;ΜΠΙΖΟΥ;4;4
205092;205092 BROOCH W11 SILVER Γ32;8,90;09/03/2011;5205103905756;ΜΠΙΖΟΥ;2;2
205093;205093 NECKLACE W11 SILVER B8;16,50;29/03/2011;5205103905763;ΜΠΙΖΟΥ;19;19
205094;205094 NECKLACE W11 SILVER/GOLD D24;19,50;20/09/2013;5205103905770;ΜΠΙΖΟΥ;1;1
205095;205095 NECKLACE W11 BLACK B10;17,90;28/04/2011;5205103905787;ΜΠΙΖΟΥ;5;5
205097;205097 NECKLACE W11 SILVER K123;11,50;28/04/2011;5205103905800;ΜΠΙΖΟΥ;1;1
205098;205098 NECKLACE W11 BLACK K123;11,50;29/03/2011;5205103905817;ΜΠΙΖΟΥ;20;20
205099;205099 BRACELET W11 BLACK K115B;10,90;12/04/2011;5205103905824;ΜΠΙΖΟΥ;11;11
205104;205104 NECKLACE W11 BLACK K202;18,90;20/09/2013;5205103905879;ΜΠΙΖΟΥ;1;1
